"","TripID","GateCode","Site","TrapType","BrowserCt","BrowserMass_g","BrowserCtRatio","BrowserMassRatio","GrazerCt","GrazerMass_g","GrazerCtRatio","GrazerMassRatio","ScraperCt","ScraperMass_g","ScraperCtRatio","ScraperMassRatio","OtherCt","OtherMass_g","OtherCtRatio","OtherMassRatio","KeyHerbivoreCt","KeyHerbivoreMass_g","KeyHerbivoreCtRatio","KeyHerbivoreMassRatio","TotalCt","TotalMass_g"
"1679","HPEDD1716P","T","Mkunguni","Traditional",3,1030,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1030,1,1,3,1030
"1680","DCIZF5123T","T","Mkunguni","Traditional",14,4980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4980,1,1,14,4980
"1681","STSCP3328Y","T","Mkunguni","Traditional",4,800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,800,1,1,4,800
"1682","TRGDD4290S","T","Mkunguni","Traditional",5,630,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,630,1,1,5,630
"1683","UONPH4137F","T","Mkunguni","Traditional",9,1910,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1910,1,1,9,1910
"1684","CRCHU7754W","T","Mkunguni","Traditional",15,5040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5040,1,1,15,5040
"1685","JCLMC8584F","T","Mkunguni","Traditional",5,650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,650,1,1,5,650
"1686","SGAAY3934T","T","Mkunguni","Traditional",2,650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,650,1,1,2,650
"1687","KCSFM4825Y","T","Mkunguni","Traditional",6,1950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1950,1,1,6,1950
"1688","ZZPEQ2310G","T","Mkunguni","Traditional",15,4950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,4950,1,1,15,4950
"1689","PGXZF4898U","T","Mkunguni","Traditional",7,1600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1600,1,1,7,1600
"1690","DHOYL6839I","T","Mkunguni","Traditional",7,875,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,875,1,1,7,875
"1691","NQEEN4514T","T","Mkunguni","Traditional",9,2325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2325,1,1,9,2325
"1692","AYUND9901Q","T","Mkunguni","Traditional",10,1625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1625,1,1,10,1625
"1693","RHNDS7680M","T","Mkunguni","Traditional",6,650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,650,1,1,6,650
"1694","VXKCK5217K","T","Mkunguni","Traditional",9,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2000,1,1,9,2000
"1695","ECIQX6788S","T","Mkunguni","Traditional",30,5850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,5850,1,1,30,5850
"1696","NKXSF5919X","T","Mkunguni","Traditional",14,2950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,2950,1,1,14,2950
"1697","AYRCW1841R","T","Mkunguni","Traditional",9,2173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2173,1,1,9,2173
"1698","QLMJL5388O","T","Mkunguni","Traditional",14,4250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4250,1,1,14,4250
"1699","LGYAN7517F","T","Mkunguni","Traditional",7,2075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2075,1,1,7,2075
"1700","ZLZYK9629G","T","Mkunguni","Traditional",4,625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,625,1,1,4,625
"1701","SZMGU4209E","T","Mkunguni","Traditional",6,975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,975,1,1,6,975
"1702","DLWRK2930X","T","Mkunguni","Traditional",12,1485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1485,1,1,12,1485
"1703","EKOVX0157U","T","Mkunguni","Traditional",7,1150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1150,1,1,7,1150
"1704","CKTFV2856J","T","Mkunguni","Traditional",12,800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,800,1,1,12,800
"1705","JCPVN3623P","T","Mkunguni","Traditional",14,3475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3475,1,1,14,3475
"1706","JAKDK4005W","T","Mkunguni","Traditional",8,2425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2425,1,1,8,2425
"1707","PJNZL6643G","T","Mkunguni","Traditional",5,1400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1400,1,1,5,1400
"1708","GVTAB0827J","T","Mkunguni","Traditional",7,1050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1050,1,1,7,1050
"1709","AXGQG3120S","T","Mkunguni","Traditional",14,1925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1925,1,1,14,1925
"1710","OWSBP1267M","T","Mkunguni","Traditional",14,4900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4900,1,1,14,4900
"1711","NOGUL1499S","T","Mkunguni","Traditional",2,275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,275,1,1,2,275
"1712","QYCXN8390A","T","Mkunguni","Traditional",6,1250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1250,1,1,6,1250
"1713","OMYCV9892G","T","Mkunguni","Traditional",10,2300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2300,1,1,10,2300
"1714","OOOGK3062T","T","Mkunguni","Traditional",10,3725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3725,1,1,10,3725
"1715","CEKCF4775V","T","Mkunguni","Traditional",13,4425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,4425,1,1,13,4425
"1716","GANCO2684U","T","Mkunguni","Traditional",12,2075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2075,1,1,12,2075
"1717","QTXRX1807Q","T","Mkunguni","Traditional",9,1175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1175,1,1,9,1175
"1718","JCQAJ5713O","T","Mkunguni","Traditional",13,2700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2700,1,1,13,2700
"1719","OHIBE9005X","T","Mkunguni","Traditional",28,4850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4850,1,1,28,4850
"1720","MSIUA0568C","T","Mkunguni","Traditional",15,2525,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,2525,1,1,15,2525
"1721","HYKJX3802B","T","Mkunguni","Traditional",1,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,150,1,1,1,150
"1722","TVPPG3465Z","T","Mkunguni","Traditional",14,3975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3975,1,1,14,3975
"1723","FDNIO6883J","T","Mkunguni","Traditional",5,725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,725,1,1,5,725
"1724","UWUFO2372B","T","Mkunguni","Traditional",6,2075,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2075,1,1,6,2075
"1725","CUFCW2367Z","T","Mkunguni","Traditional",3,1250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1250,1,1,3,1250
"1726","QMLXL0983R","T","Mkunguni","Traditional",9,2200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2200,1,1,9,2200
"1727","HRCLB2561X","T","Mkunguni","Traditional",4,1125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1125,1,1,4,1125
"1728","FHUGI9945K","T","Mkunguni","Traditional",11,3525,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3525,1,1,11,3525
"1729","OVBDB5969L","T","Mkunguni","Traditional",5,1575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1575,1,1,5,1575
"1730","JCXSS7122U","T","Mkunguni","Traditional",9,2475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2475,1,1,9,2475
"1731","DWXCY1157N","T","Mkunguni","Traditional",7,2400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2400,1,1,7,2400
"1732","QCFWI4464Y","T","Mkunguni","Traditional",6,2175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2175,1,1,6,2175
"1733","XVGSZ6106K","T","Mkunguni","Traditional",11,4675,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4675,1,1,11,4675
"1734","LWSMR2762O","T","Mkunguni","Traditional",5,1500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1500,1,1,5,1500
"1735","OOITN3730S","T","Mkunguni","Traditional",11,3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3000,1,1,11,3000
"1736","FZRMA0309G","T","Mkunguni","Traditional",8,2750,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2750,1,1,8,2750
"1737","WGVGL7863F","T","Mkunguni","Traditional",7,1850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1850,1,1,7,1850
"1738","QTSZQ5746S","T","Mkunguni","Traditional",7,1425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1425,1,1,7,1425
"1739","MJQNN8120T","T","Mkunguni","Traditional",4,1150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1150,1,1,4,1150
"1740","YLPNS9856O","T","Mkunguni","Traditional",6,1580,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1580,1,1,6,1580
"1741","BHYNK3573S","T","Mkunguni","Traditional",7,1925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1925,1,1,7,1925
"1742","XKHEL3366D","T","Mkunguni","Traditional",1,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,1,1,1,300
"1743","PBVVH5549P","T","Mkunguni","Traditional",6,1500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1500,1,1,6,1500
"1744","WKALZ8130K","T","Mkunguni","Traditional",5,1550,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1550,1,1,5,1550
"1745","ZMLWL1212I","T","Mkunguni","Traditional",1,225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,225,1,1,1,225
"1746","RUOCL4708H","T","Mkunguni","Traditional",7,1446,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1446,1,1,7,1446
"1747","LSTPF3309J","T","Mkunguni","Traditional",3,925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,925,1,1,3,925
"1748","CXANT5003O","T","Mkunguni","Traditional",5,925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,925,1,1,5,925
"1749","WPRFT5000R","T","Mkunguni","Traditional",1,475,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,475,1,1,1,475
"1750","MKKBZ7259L","T","Munje","Traditional",12,4590,0.461538461538462,0.194491525423729,0,0,0,0,0,0,0,0,14,19010,0.538461538461538,0.805508474576271,12,4590,0.461538461538462,0.194491525423729,26,23600
"1751","SCAPU2849W","T","Munje","Traditional",10,2050,0.714285714285714,0.529715762273902,0,0,0,0,0,0,0,0,4,1820,0.285714285714286,0.470284237726098,10,2050,0.714285714285714,0.529715762273902,14,3870
"1752","UGXUA6098H","T","Munje","Traditional",2,1500,0.142857142857143,0.420168067226891,0,0,0,0,0,0,0,0,12,2070,0.857142857142857,0.579831932773109,2,1500,0.142857142857143,0.420168067226891,14,3570
"1753","DLADL6926D","T","Munje","Traditional",15,3350,0.652173913043478,0.587719298245614,0,0,0,0,0,0,0,0,8,2350,0.347826086956522,0.412280701754386,15,3350,0.652173913043478,0.587719298245614,23,5700
"1754","CTIIA2468W","T","Munje","Traditional",4,520,0.133333333333333,0.111111111111111,4,590,0.133333333333333,0.126068376068376,0,0,0,0,22,3570,0.733333333333333,0.762820512820513,8,1110,0.266666666666667,0.237179487179487,30,4680
"1755","FABYO4108R","T","Munje","Traditional",2,800,0.2,0.284697508896797,0,0,0,0,0,0,0,0,8,2010,0.8,0.715302491103203,2,800,0.2,0.284697508896797,10,2810
"1756","RBNPW8315E","T","Munje","Traditional",3,1000,0.272727272727273,0.401606425702811,0,0,0,0,0,0,0,0,8,1490,0.727272727272727,0.598393574297189,3,1000,0.272727272727273,0.401606425702811,11,2490
"1757","YMOZW0697M","T","Munje","Traditional",4,1100,0.666666666666667,0.310734463276836,0,0,0,0,0,0,0,0,2,2440,0.333333333333333,0.689265536723164,4,1100,0.666666666666667,0.310734463276836,6,3540
"1758","NFQXA5501K","T","Munje","Traditional",9,1940,0.818181818181818,0.646666666666667,0,0,0,0,0,0,0,0,2,1060,0.181818181818182,0.353333333333333,9,1940,0.818181818181818,0.646666666666667,11,3000
"1759","OABRL2575S","T","Munje","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,980,1,1,0,0,0,0,5,980
"1760","IEZSF1420X","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,1,150,0.0208333333333333,0.0234009360374415,47,6260,0.979166666666667,0.976599063962558,1,150,0.0208333333333333,0.0234009360374415,48,6410
"1761","XGDLG2536Q","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,3,900,1,1,0,0,0,0,3,900
"1762","SNFSM0806X","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,73,7491,1,1,0,0,0,0,73,7491
"1763","HOYZM9887W","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,1,66,0.0222222222222222,0.0240174672489083,44,2682,0.977777777777778,0.975982532751092,1,66,0.0222222222222222,0.0240174672489083,45,2748
"1764","RLBFN0385G","T","Mwandamo","Traditional",1,65,0.0227272727272727,0.0240651610514624,0,0,0,0,1,53,0.0227272727272727,0.0196223620881155,42,2583,0.954545454545455,0.956312476860422,2,118,0.0454545454545455,0.0436875231395779,44,2701
"1765","PXRWC7048P","T","Mwandamo","Traditional",2,120,0.0714285714285714,0.0709219858156028,0,0,0,0,0,0,0,0,26,1572,0.928571428571429,0.929078014184397,2,120,0.0714285714285714,0.0709219858156028,28,1692
"1766","IXLHI2610X","T","Mwandamo","Traditional",1,130,0.03125,0.0352494577006508,0,0,0,0,0,0,0,0,31,3558,0.96875,0.964750542299349,1,130,0.03125,0.0352494577006508,32,3688
"1767","SXIUI9032V","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,5,600,0.333333333333333,0.326619488296135,10,1237,0.666666666666667,0.673380511703865,5,600,0.333333333333333,0.326619488296135,15,1837
"1768","BZRFQ0376L","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,29,2248,1,1,0,0,0,0,29,2248
"1769","LDIBU3962R","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,31,1067,1,1,0,0,0,0,31,1067
"1770","HUSRC3408G","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,16,933,1,1,0,0,0,0,16,933
"1771","XNEKF3666B","T","Mwandamo","Traditional",1,165,0.037037037037037,0.044206296048225,0,0,0,0,1,190,0.037037037037037,0.0509042196918955,25,3377.5,0.925925925925926,0.90488948425988,2,355,0.0740740740740741,0.0951105157401206,27,3732.5
"1772","YTVIE7521A","T","Mwandamo","Traditional",1,185,0.0434782608695652,0.0470139771283355,0,0,0,0,1,190,0.0434782608695652,0.048284625158831,21,3560,0.91304347826087,0.904701397712834,2,375,0.0869565217391304,0.0952986022871665,23,3935
"1773","PHOIN0717I","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,3,385,0.230769230769231,0.28,10,990,0.769230769230769,0.72,3,385,0.230769230769231,0.28,13,1375
"1774","CPCJZ6201S","T","Mwandamo","Traditional",0,0,0,0,3,555,0.2,0.224423776789325,1,190,0.0666666666666667,0.0768297614233724,11,1728,0.733333333333333,0.698746461787303,4,745,0.266666666666667,0.301253538212697,15,2473
"1775","HOEJL9319U","T","Mwandamo","Traditional",0,0,0,0,0,0,0,0,2,300,0.0344827586206897,0.0247688243064729,56,11812,0.96551724137931,0.975231175693527,2,300,0.0344827586206897,0.0247688243064729,58,12112
"1776","GAELI7132W","T","Mwandamo","Traditional",1,216,0.0625,0.0622299049265341,0,0,0,0,0,0,0,0,15,3255,0.9375,0.937770095073466,1,216,0.0625,0.0622299049265341,16,3471
"1777","NCIGP3867W","T","Mwandamo","Traditional",2,350,0.4,0.309734513274336,0,0,0,0,0,0,0,0,3,780,0.6,0.690265486725664,2,350,0.4,0.309734513274336,5,1130
"1778","NWZHB0055N","G4","Mwandamo","Gated",2,430,0.0869565217391304,0.0992155053068759,0,0,0,0,7,1752,0.304347826086957,0.404245500692201,14,2152,0.608695652173913,0.496538994000923,9,2182,0.391304347826087,0.503461005999077,23,4334
"1779","ONKRH8783R","G4","Mwandamo","Gated",0,0,0,0,0,0,0,0,9,3025,0.3,0.448081765664346,21,3726,0.7,0.551918234335654,9,3025,0.3,0.448081765664346,30,6751
"1780","AIKGH5113P","G3","Mwandamo","Gated",0,0,0,0,0,0,0,0,0,0,0,0,28,2626,1,1,0,0,0,0,28,2626
"1781","UYMHF8346L","G2","Mwandamo","Gated",0,0,0,0,1,148,0.05,0.081858407079646,0,0,0,0,19,1660,0.95,0.918141592920354,1,148,0.05,0.081858407079646,20,1808
"1782","HAZUM8173E","G3","Mwandamo","Gated",1,115,0.142857142857143,0.125408942202835,0,0,0,0,4,554,0.571428571428571,0.604143947655398,2,248,0.285714285714286,0.270447110141767,5,669,0.714285714285714,0.729552889858233,7,917
"1783","QRESD3329P","G2","Mwandamo","Gated",0,0,0,0,0,0,0,0,0,0,0,0,25,1162,1,1,0,0,0,0,25,1162
"1784","DBNCU3019K","G3","Mwandamo","Gated",1,235,0.0263157894736842,0.0354663447026864,0,0,0,0,0,0,0,0,37,6391,0.973684210526316,0.964533655297314,1,235,0.0263157894736842,0.0354663447026864,38,6626
"1785","HKOGF8352E","G3","Mwandamo","Gated",0,0,0,0,0,0,0,0,15,1682,0.789473684210526,0.834739454094293,4,333,0.210526315789474,0.165260545905707,15,1682,0.789473684210526,0.834739454094293,19,2015
"1786","XLXOA3862M","G3","Mwandamo","Gated",0,0,0,0,16,3771,0.516129032258065,0.561494937462775,0,0,0,0,15,2945,0.483870967741935,0.438505062537225,16,3771,0.516129032258065,0.561494937462775,31,6716
"1787","WRAZL2891I","G2","Mwandamo","Gated",3,161,0.1,0.0529605263157895,0,0,0,0,15,1737,0.5,0.571381578947368,12,1142,0.4,0.375657894736842,18,1898,0.6,0.624342105263158,30,3040
"1788","PPSXA1151G","G3","Mwandamo","Gated",0,0,0,0,3,601,0.2,0.21649855907781,1,117,0.0666666666666667,0.0421469740634006,11,2058,0.733333333333333,0.74135446685879,4,718,0.266666666666667,0.25864553314121,15,2776
"1789","HYPRT4286A","G2","Mwandamo","Gated",0,0,0,0,0,0,0,0,0,0,0,0,5,366,1,1,0,0,0,0,5,366
"1790","EMLGZ1947P","G2","Mwandamo","Gated",0,0,0,0,1,106,0.0434782608695652,0.0617355853232382,0,0,0,0,22,1611,0.956521739130435,0.938264414676762,1,106,0.0434782608695652,0.0617355853232382,23,1717
"1791","ARXVX2663B","G2","Mwandamo","Gated",1,103,0.0769230769230769,0.0658989123480486,4,608,0.307692307692308,0.388995521433141,5,620,0.384615384615385,0.396673064619322,3,232,0.230769230769231,0.148432501599488,10,1331,0.769230769230769,0.851567498400512,13,1563
"1792","PRMVV8596H","G2","Mwandamo","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,1772,1,1,0,0,0,0,2,1772
"1793","COKTJ9954Y","G2","Mwandamo","Gated",2,177,0.0689655172413793,0.0474658085277554,0,0,0,0,5,869,0.172413793103448,0.233038348082596,22,2683,0.758620689655172,0.719495843389649,7,1046,0.241379310344828,0.280504156610351,29,3729
"1794","OAVYY4603H","G2","Mwandamo","Gated",0,0,0,0,25,2093,0.735294117647059,0.844973758578926,0,0,0,0,9,384,0.264705882352941,0.155026241421074,25,2093,0.735294117647059,0.844973758578926,34,2477
"1795","CJUIB3876A","G2","Mwandamo","Gated",1,76,0.25,0.164502164502165,0,0,0,0,0,0,0,0,3,386,0.75,0.835497835497836,1,76,0.25,0.164502164502165,4,462
"1796","LEXJZ9486Z","G2","Mwandamo","Gated",0,0,0,0,5,693,0.135135135135135,0.209809264305177,0,0,0,0,32,2610,0.864864864864865,0.790190735694823,5,693,0.135135135135135,0.209809264305177,37,3303
"1797","ZRNOE9804Z","G2","Mwandamo","Gated",0,0,0,0,0,0,0,0,0,0,0,0,23,1337,1,1,0,0,0,0,23,1337
"1798","QPVVC3395R","G2","Mwandamo","Gated",0,0,0,0,0,0,0,0,0,0,0,0,9,685,1,1,0,0,0,0,9,685
"1799","KPYSU7270T","G2","Mwandamo","Gated",2,97,0.181818181818182,0.133977900552486,0,0,0,0,0,0,0,0,9,627,0.818181818181818,0.866022099447514,2,97,0.181818181818182,0.133977900552486,11,724
"1800","QUAZA5061P","G2","Mwandamo","Gated",3,133,0.214285714285714,0.13697219361483,0,0,0,0,0,0,0,0,11,838,0.785714285714286,0.86302780638517,3,133,0.214285714285714,0.13697219361483,14,971
"1801","AQYSW3520O","G2/3","Bamburi","Gated",1,400,0.2,0.245398773006135,0,0,0,0,0,0,0,0,4,1230,0.8,0.754601226993865,1,400,0.2,0.245398773006135,5,1630
"1802","HIOBZ6905B","G2/3","Bamburi","Gated",5,1520,0.833333333333333,0.853932584269663,0,0,0,0,0,0,0,0,1,260,0.166666666666667,0.146067415730337,5,1520,0.833333333333333,0.853932584269663,6,1780
"1803","JYLHO8153A","G2/3","Bamburi","Gated",3,950,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,950,1,1,3,950
"1804","GQBOW6374K","G2/3","Bamburi","Gated",4,1330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1330,1,1,4,1330
"1805","OGVLR4316Q","G2/3","Bamburi","Gated",4,1010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1010,1,1,4,1010
"1806","WRLPF6029Y","G2/3","Bamburi","Gated",3,880,0.75,0.733333333333333,0,0,0,0,0,0,0,0,1,320,0.25,0.266666666666667,3,880,0.75,0.733333333333333,4,1200
"1807","PYWFF1500T","G2/3","Bamburi","Gated",12,3420,0.705882352941177,0.791666666666667,0,0,0,0,0,0,0,0,5,900,0.294117647058824,0.208333333333333,12,3420,0.705882352941177,0.791666666666667,17,4320
"1808","QGSXN6410M","T","Bamburi","Traditional",1,150,0.5,0.230769230769231,0,0,0,0,0,0,0,0,1,500,0.5,0.769230769230769,1,150,0.5,0.230769230769231,2,650
"1809","QGSXN6410M","G2/3","Bamburi","Gated",6,2030,0.545454545454545,0.754646840148699,1,80,0.0909090909090909,0.0297397769516729,0,0,0,0,4,580,0.363636363636364,0.215613382899628,7,2110,0.636363636363636,0.784386617100372,11,2690
"1810","RNZMH0586G","G2/3","Bamburi","Gated",2,550,0.285714285714286,0.259433962264151,1,80,0.142857142857143,0.0377358490566038,2,960,0.285714285714286,0.452830188679245,2,530,0.285714285714286,0.25,5,1590,0.714285714285714,0.75,7,2120
"1811","GAGIS2282F","G2/3","Bamburi","Gated",4,1420,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1420,1,1,4,1420
"1812","FHTOP0085I","G2/3","Bamburi","Gated",1,320,0.25,0.280701754385965,0,0,0,0,0,0,0,0,3,820,0.75,0.719298245614035,1,320,0.25,0.280701754385965,4,1140
"1813","CJYNZ0656C","G2/3","Bamburi","Gated",3,850,0.5,0.485714285714286,1,150,0.166666666666667,0.0857142857142857,0,0,0,0,2,750,0.333333333333333,0.428571428571429,4,1000,0.666666666666667,0.571428571428571,6,1750
"1814","MOBYR2027M","G2/3","Bamburi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,3,1250,1,1,0,0,0,0,3,1250
"1815","FLJVF9686W","G2/3","Bamburi","Gated",4,750,0.666666666666667,0.728155339805825,2,280,0.333333333333333,0.271844660194175,0,0,0,0,0,0,0,0,6,1030,1,1,6,1030
"1816","EGZAS5040W","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,1541,1,1,0,0,0,0,7,1541
"1817","GZBIW9094R","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,1118,1,1,0,0,0,0,4,1118
"1818","URBET7743H","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,9,1763,1,1,0,0,0,0,9,1763
"1819","BLDMY1533S","T","Vanga","Traditional",1,160,0.111111111111111,0.0882028665931643,0,0,0,0,4,986,0.444444444444444,0.543550165380375,4,668,0.444444444444444,0.368246968026461,5,1146,0.555555555555556,0.631753031973539,9,1814
"1820","YERTZ4579K","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1281,1,1,0,0,0,0,6,1281
"1821","WYXHA7499K","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,1350,1,1,0,0,0,0,7,1350
"1822","RGDBM2627C","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,1377,1,1,0,0,0,0,8,1377
"1823","XYXQD2476S","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,4,1329,1,1,0,0,0,0,4,1329
"1824","BBUPQ1341V","T","Vanga","Traditional",7,1403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1403,1,1,7,1403
"1825","EACMM8872X","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,1240,1,1,0,0,0,0,6,1240
"1826","ZYGIU2585Q","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,5,990,1,1,0,0,0,0,5,990
"1827","ENEGQ2076J","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,1378,1,1,0,0,0,0,8,1378
"1828","ODJVN7038E","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,1543,1,1,0,0,0,0,7,1543
"1829","JMMIU1824T","T","Mkunguni","Traditional",6,1400,0.857142857142857,0.861538461538462,0,0,0,0,0,0,0,0,1,225,0.142857142857143,0.138461538461538,6,1400,0.857142857142857,0.861538461538462,7,1625
"1830","GHVNZ8505X","T","Mkunguni","Traditional",1,225,0.25,0.173076923076923,0,0,0,0,0,0,0,0,3,1075,0.75,0.826923076923077,1,225,0.25,0.173076923076923,4,1300
"1831","IJMIA6757N","T","Mkunguni","Traditional",6,1225,0.857142857142857,0.816666666666667,0,0,0,0,0,0,0,0,1,275,0.142857142857143,0.183333333333333,6,1225,0.857142857142857,0.816666666666667,7,1500
"1832","KRGEG6061W","T","Mkunguni","Traditional",5,1200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1200,1,1,5,1200
"1833","RIARX4036M","T","Mkunguni","Traditional",4,1175,0.8,0.824561403508772,0,0,0,0,1,250,0.2,0.175438596491228,0,0,0,0,5,1425,1,1,5,1425
"1834","JAGMT2302Y","T","Mkunguni","Traditional",9,1425,0.642857142857143,0.587628865979381,0,0,0,0,0,0,0,0,5,1000,0.357142857142857,0.412371134020619,9,1425,0.642857142857143,0.587628865979381,14,2425
"1835","EFGMV1292Q","T","Mkunguni","Traditional",5,900,0.625,0.666666666666667,0,0,0,0,0,0,0,0,3,450,0.375,0.333333333333333,5,900,0.625,0.666666666666667,8,1350
"1836","YARSW5188G","T","Mkunguni","Traditional",4,1300,0.666666666666667,0.5,0,0,0,0,0,0,0,0,2,1300,0.333333333333333,0.5,4,1300,0.666666666666667,0.5,6,2600
"1837","AAQNY1467L","T","Mkunguni","Traditional",2,525,0.333333333333333,0.214285714285714,0,0,0,0,1,875,0.166666666666667,0.357142857142857,3,1050,0.5,0.428571428571429,3,1400,0.5,0.571428571428571,6,2450
