"","TripID","GateCode","Site","TrapType","BrowserCt","BrowserMass_g","BrowserCtRatio","BrowserMassRatio","GrazerCt","GrazerMass_g","GrazerCtRatio","GrazerMassRatio","ScraperCt","ScraperMass_g","ScraperCtRatio","ScraperMassRatio","OtherCt","OtherMass_g","OtherCtRatio","OtherMassRatio","KeyHerbivoreCt","KeyHerbivoreMass_g","KeyHerbivoreCtRatio","KeyHerbivoreMassRatio","TotalCt","TotalMass_g"
"1272","TUNBO4702J","G3","Mpunguti Ya Juu","Gated",1,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,180,1,1,1,180
"1273","KHLEA5683J","G3","Mpunguti Ya Juu","Gated",8,2420,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2420,1,1,8,2420
"1274","IKRVK2201F","G3","Mpunguti Ya Juu","Gated",5,1690,0.625,0.647509578544061,0,0,0,0,0,0,0,0,3,920,0.375,0.352490421455939,5,1690,0.625,0.647509578544061,8,2610
"1275","FCOHH6304M","T","Mpunguti Ya Chini","Traditional",8,1630,0.888888888888889,0.730941704035874,0,0,0,0,0,0,0,0,1,600,0.111111111111111,0.269058295964126,8,1630,0.888888888888889,0.730941704035874,9,2230
"1276","NQIEA7487L","T","Mpunguti Ya Juu","Traditional",13,2990,0.325,0.274816176470588,0,0,0,0,4,1300,0.1,0.119485294117647,23,6590,0.575,0.605698529411765,17,4290,0.425,0.394301470588235,40,10880
"1277","WLZGW6317X","G3","Mpunguti Ya Juu","Gated",5,1690,0.625,0.676,0,0,0,0,2,450,0.25,0.18,1,360,0.125,0.144,7,2140,0.875,0.856,8,2500
"1278","RIYVV7335N","T","Mpunguti Ya Chini","Traditional",10,1650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1650,1,1,10,1650
"1279","LVZDA3529R","T","Mpunguti Ya Chini","Traditional",12,1910,0.923076923076923,0.945544554455445,0,0,0,0,1,110,0.0769230769230769,0.0544554455445545,0,0,0,0,13,2020,1,1,13,2020
"1280","FIDET1460P","T","Mpunguti Ya Juu","Traditional",9,2260,0.529411764705882,0.480851063829787,0,0,0,0,1,220,0.0588235294117647,0.0468085106382979,7,2220,0.411764705882353,0.472340425531915,10,2480,0.588235294117647,0.527659574468085,17,4700
"1281","FIDET1460P","G3","Mpunguti Ya Juu","Gated",1,190,0.111111111111111,0.0940594059405941,0,0,0,0,0,0,0,0,8,1830,0.888888888888889,0.905940594059406,1,190,0.111111111111111,0.0940594059405941,9,2020
"1282","PSGXT7779W","T","Mpunguti Ya Juu","Traditional",12,3160,0.8,0.812339331619537,0,0,0,0,0,0,0,0,3,730,0.2,0.187660668380463,12,3160,0.8,0.812339331619537,15,3890
"1283","PSGXT7779W","G3","Mpunguti Ya Juu","Gated",2,1010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1010,1,1,2,1010
"1284","CVPKO5644M","G3","Mpunguti Ya Juu","Gated",1,350,0.25,0.189189189189189,0,0,0,0,2,610,0.5,0.32972972972973,1,890,0.25,0.481081081081081,3,960,0.75,0.518918918918919,4,1850
"1285","LHTHE8812J","G3","Mpunguti Ya Juu","Gated",0,0,0,0,0,0,0,0,2,1310,0.666666666666667,0.813664596273292,1,300,0.333333333333333,0.186335403726708,2,1310,0.666666666666667,0.813664596273292,3,1610
"1286","EGWKO7657R","G3","Mpunguti Ya Juu","Gated",3,300,0.75,0.384615384615385,0,0,0,0,0,0,0,0,1,480,0.25,0.615384615384615,3,300,0.75,0.384615384615385,4,780
"1287","MUVYA8149W","G3","Mpunguti Ya Juu","Gated",2,790,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,790,1,1,2,790
"1288","XCIUL6783O","G3","Mpunguti Ya Juu","Gated",1,330,0.333333333333333,0.492537313432836,0,0,0,0,0,0,0,0,2,340,0.666666666666667,0.507462686567164,1,330,0.333333333333333,0.492537313432836,3,670
"1289","MRAWZ8554I","G3","Mpunguti Ya Juu","Gated",2,660,0.5,0.568965517241379,0,0,0,0,1,300,0.25,0.258620689655172,1,200,0.25,0.172413793103448,3,960,0.75,0.827586206896552,4,1160
"1290","XTVHO2288N","G3","Mpunguti Ya Juu","Gated",4,1510,0.666666666666667,0.529824561403509,0,0,0,0,0,0,0,0,2,1340,0.333333333333333,0.470175438596491,4,1510,0.666666666666667,0.529824561403509,6,2850
"1291","FBVUM4992C","G3","Mpunguti Ya Juu","Gated",2,470,0.5,0.20704845814978,0,0,0,0,0,0,0,0,2,1800,0.5,0.79295154185022,2,470,0.5,0.20704845814978,4,2270
"1292","GGCMI0928T","G3","Mpunguti Ya Juu","Gated",4,1410,0.8,0.758064516129032,0,0,0,0,0,0,0,0,1,450,0.2,0.241935483870968,4,1410,0.8,0.758064516129032,5,1860
"1293","EGNOC2724M","T","Mpunguti Ya Chini","Traditional",7,1250,0.777777777777778,0.299760191846523,0,0,0,0,1,120,0.111111111111111,0.0287769784172662,1,2800,0.111111111111111,0.671462829736211,8,1370,0.888888888888889,0.328537170263789,9,4170
"1294","OMFZH1112Q","G3","Mpunguti Ya Juu","Gated",2,350,0.5,0.514705882352941,0,0,0,0,0,0,0,0,2,330,0.5,0.485294117647059,2,350,0.5,0.514705882352941,4,680
"1295","ZMKFQ3386X","G3","Mpunguti Ya Juu","Gated",1,470,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,470,1,1,1,470
"1296","GCPUB2054D","T","Mpunguti Ya Chini","Traditional",10,700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,700,1,1,10,700
"1297","DOUQD3407I","T","Mpunguti Ya Chini","Traditional",2,600,0.5,0.594059405940594,0,0,0,0,1,210,0.25,0.207920792079208,1,200,0.25,0.198019801980198,3,810,0.75,0.801980198019802,4,1010
"1298","SEGXG1363Z","G3","Mpunguti Ya Juu","Gated",11,2850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2850,1,1,11,2850
"1299","BTVJA3669N","G3","Mpunguti Ya Juu","Gated",2,600,0.5,0.5,0,0,0,0,0,0,0,0,2,600,0.5,0.5,2,600,0.5,0.5,4,1200
"1300","RAMYO7033I","T","Mpunguti Ya Juu","Traditional",2,410,0.4,0.133550488599349,0,0,0,0,3,2660,0.6,0.866449511400652,0,0,0,0,5,3070,1,1,5,3070
"1301","JDIMX0332R","G3","Mpunguti Ya Juu","Gated",7,1850,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1850,1,1,7,1850
"1302","RGITF4605B","G3","Mpunguti Ya Chini","Gated",3,650,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,650,1,1,3,650
"1303","MCYXV2314C","G3","Mpunguti Ya Juu","Gated",9,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2020,1,1,9,2020
"1304","DIRXK5796G","G3","Mpunguti Ya Juu","Gated",3,910,0.75,0.752066115702479,0,0,0,0,0,0,0,0,1,300,0.25,0.247933884297521,3,910,0.75,0.752066115702479,4,1210
"1305","YQGZD2492G","G3","Mpunguti Ya Chini","Gated",2,500,0.5,0.632911392405063,0,0,0,0,0,0,0,0,2,290,0.5,0.367088607594937,2,500,0.5,0.632911392405063,4,790
"1306","AQCFZ7997F","G3","Mpunguti Ya Juu","Gated",3,610,0.75,0.655913978494624,0,0,0,0,0,0,0,0,1,320,0.25,0.344086021505376,3,610,0.75,0.655913978494624,4,930
"1307","OWRYU6117A","G3","Mpunguti Ya Juu","Gated",6,1420,0.666666666666667,0.270992366412214,0,0,0,0,0,0,0,0,3,3820,0.333333333333333,0.729007633587786,6,1420,0.666666666666667,0.270992366412214,9,5240
"1308","YBAYK2142F","G3","Mpunguti Ya Chini","Gated",6,1900,0.666666666666667,0.550724637681159,0,0,0,0,1,700,0.111111111111111,0.202898550724638,2,850,0.222222222222222,0.246376811594203,7,2600,0.777777777777778,0.753623188405797,9,3450
"1309","AAAQG9527K","G3","Mpunguti Ya Juu","Gated",3,650,0.6,0.445205479452055,0,0,0,0,0,0,0,0,2,810,0.4,0.554794520547945,3,650,0.6,0.445205479452055,5,1460
"1310","FQOGV4800J","G3","Mpunguti Ya Juu","Gated",6,720,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,720,1,1,6,720
"1311","ZICBQ5695W","T","Mpunguti Ya Chini","Traditional",14,2640,0.875,0.882943143812709,0,0,0,0,0,0,0,0,2,350,0.125,0.117056856187291,14,2640,0.875,0.882943143812709,16,2990
"1312","DFPPJ7233V","T","Mpunguti Ya Chini","Traditional",5,590,0.555555555555556,0.4609375,0,0,0,0,0,0,0,0,4,690,0.444444444444444,0.5390625,5,590,0.555555555555556,0.4609375,9,1280
"1313","AHFCU4341Q","T","Mpunguti Ya Chini","Traditional",9,1290,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1290,1,1,9,1290
"1314","BDFHT0557S","G3","Mpunguti Ya Juu","Gated",10,2240,0.769230769230769,0.8715953307393,0,0,0,0,0,0,0,0,3,330,0.230769230769231,0.1284046692607,10,2240,0.769230769230769,0.8715953307393,13,2570
"1315","CBMOJ0167I","G3","Mpunguti Ya Chini","Gated",0,0,0,0,0,0,0,0,3,920,0.6,0.851851851851852,2,160,0.4,0.148148148148148,3,920,0.6,0.851851851851852,5,1080
"1316","YIYRB7105Z","G3","Mpunguti Ya Juu","Gated",0,0,0,0,0,0,0,0,0,0,0,0,1,690,1,1,0,0,0,0,1,690
"1317","TYVIF0533J","G3","Mpunguti Ya Chini","Gated",1,490,0.166666666666667,0.2,0,0,0,0,0,0,0,0,5,1960,0.833333333333333,0.8,1,490,0.166666666666667,0.2,6,2450
"1318","EXWMD9994U","G3","Mpunguti Ya Juu","Gated",3,680,0.75,0.686868686868687,0,0,0,0,0,0,0,0,1,310,0.25,0.313131313131313,3,680,0.75,0.686868686868687,4,990
"1319","VKMUL9493V","T","Mpunguti Ya Chini","Traditional",6,1550,0.857142857142857,0.842391304347826,1,290,0.142857142857143,0.157608695652174,0,0,0,0,0,0,0,0,7,1840,1,1,7,1840
"1320","OBHRZ0361A","T","Mpunguti Ya Juu","Traditional",7,2270,0.538461538461538,0.462321792260692,0,0,0,0,0,0,0,0,6,2640,0.461538461538462,0.537678207739308,7,2270,0.538461538461538,0.462321792260692,13,4910
"1321","YGQUO5938O","G3","Mpunguti Ya Juu","Gated",0,0,0,0,0,0,0,0,1,330,1,1,0,0,0,0,1,330,1,1,1,330
"1322","LTYZK0084W","T","Mpunguti Ya Juu","Traditional",4,910,0.571428571428571,0.288888888888889,1,1000,0.142857142857143,0.317460317460317,0,0,0,0,2,1240,0.285714285714286,0.393650793650794,5,1910,0.714285714285714,0.606349206349206,7,3150
"1323","LTYZK0084W","G3","Mpunguti Ya Juu","Gated",0,0,0,0,0,0,0,0,1,800,0.25,0.54421768707483,3,670,0.75,0.45578231292517,1,800,0.25,0.54421768707483,4,1470
"1324","FREZH3183D","G3","Mpunguti Ya Chini","Gated",2,410,0.5,0.482352941176471,0,0,0,0,0,0,0,0,2,440,0.5,0.517647058823529,2,410,0.5,0.482352941176471,4,850
"1325","RKDVV6098N","G3","Mpunguti Ya Chini","Gated",0,0,0,0,0,0,0,0,3,720,0.6,0.5,2,720,0.4,0.5,3,720,0.6,0.5,5,1440
"1326","KBXQI4399O","T","Mpunguti Ya Chini","Traditional",4,700,0.8,0.833333333333333,0,0,0,0,0,0,0,0,1,140,0.2,0.166666666666667,4,700,0.8,0.833333333333333,5,840
"1327","RVIOT4928P","T","Mpunguti Ya Chini","Traditional",8,1710,0.8,0.806603773584906,0,0,0,0,2,410,0.2,0.193396226415094,0,0,0,0,10,2120,1,1,10,2120
"1328","NEAIY7497D","G3","Mpunguti Ya Chini","Gated",8,1450,0.888888888888889,0.69047619047619,0,0,0,0,0,0,0,0,1,650,0.111111111111111,0.30952380952381,8,1450,0.888888888888889,0.69047619047619,9,2100
"1329","SZMTX2912M","T","Bamburi","Traditional",6,1180,0.857142857142857,0.836879432624113,0,0,0,0,0,0,0,0,1,230,0.142857142857143,0.163120567375887,6,1180,0.857142857142857,0.836879432624113,7,1410
"1330","SZMTX2912M","G2","Bamburi","Gated",11,2270,0.916666666666667,0.941908713692946,0,0,0,0,0,0,0,0,1,140,0.0833333333333333,0.0580912863070539,11,2270,0.916666666666667,0.941908713692946,12,2410
"1331","QHFAR7869L","T","Bamburi","Traditional",19,3710,0.863636363636364,0.8764469643279,1,233,0.0454545454545455,0.0550437042286794,0,0,0,0,2,290,0.0909090909090909,0.0685093314434207,20,3943,0.909090909090909,0.931490668556579,22,4233
"1332","VNWJM6902R","T","Bamburi","Traditional",47,9193,0.886792452830189,0.879292204686753,0,0,0,0,1,180,0.0188679245283019,0.0172166427546628,5,1082,0.0943396226415094,0.103491152558584,48,9373,0.905660377358491,0.896508847441416,53,10455
"1333","KILPY4627D","T","Nyali","Traditional",83,17360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,83,17360,1,1,83,17360
"1334","GDLFC9545K","T","Nyali","Traditional",26,3060,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,3060,1,1,26,3060
"1335","QDJFW8654E","G2/3","Bamburi","Gated",5,1360,0.833333333333333,0.693877551020408,0,0,0,0,1,600,0.166666666666667,0.306122448979592,0,0,0,0,6,1960,1,1,6,1960
"1336","HKKQM5084U","G2/3","Bamburi","Gated",9,2560,0.818181818181818,0.96969696969697,2,80,0.181818181818182,0.0303030303030303,0,0,0,0,0,0,0,0,11,2640,1,1,11,2640
"1337","AIGNL8259F","G2/3","Bamburi","Gated",2,680,0.5,0.566666666666667,0,0,0,0,0,0,0,0,2,520,0.5,0.433333333333333,2,680,0.5,0.566666666666667,4,1200
"1338","CIVZB5209P","G2/3","Bamburi","Gated",8,2110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2110,1,1,8,2110
"1339","NHPHE3812R","G2/3","Bamburi","Gated",6,1560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1560,1,1,6,1560
"1340","VJMHA3328P","G2/3","Bamburi","Gated",3,880,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,880,1,1,3,880
"1341","MVOQE4449M","G2/3","Bamburi","Gated",4,980,0.666666666666667,0.690140845070423,0,0,0,0,0,0,0,0,2,440,0.333333333333333,0.309859154929577,4,980,0.666666666666667,0.690140845070423,6,1420
"1342","QRJHB5698B","G2/3","Bamburi","Gated",5,1440,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1440,1,1,5,1440
"1343","MVPRI2667M","G2/3","Bamburi","Gated",24,6400,0.857142857142857,0.87431693989071,0,0,0,0,0,0,0,0,4,920,0.142857142857143,0.12568306010929,24,6400,0.857142857142857,0.87431693989071,28,7320
"1344","QNSNC5770I","G2/3","Bamburi","Gated",30,5510,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,5510,1,1,30,5510
"1345","XVYJR9852G","G2/3","Bamburi","Gated",9,2100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2100,1,1,9,2100
"1346","RXLYR1426S","G2","Nyali","Gated",6,2050,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2050,1,1,6,2050
"1347","EVDGF7518L","G2","Nyali","Gated",9,3130,0.6,0.6285140562249,0,0,0,0,1,280,0.0666666666666667,0.0562248995983936,5,1570,0.333333333333333,0.315261044176707,10,3410,0.666666666666667,0.684738955823293,15,4980
"1348","OYKLW8320Q","G2/3","Bamburi","Gated",2,790,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,790,1,1,2,790
"1349","GTHSL1876J","G2/3","Bamburi","Gated",3,670,0.6,0.638095238095238,1,80,0.2,0.0761904761904762,0,0,0,0,1,300,0.2,0.285714285714286,4,750,0.8,0.714285714285714,5,1050
"1350","JEZVC7048U","G2/3","Bamburi","Gated",0,0,0,0,0,0,0,0,0,0,0,0,1,320,1,1,0,0,0,0,1,320
"1351","DOMEO7907A","G2/3","Bamburi","Gated",5,1020,0.625,0.476635514018692,1,200,0.125,0.0934579439252336,1,600,0.125,0.280373831775701,1,320,0.125,0.149532710280374,7,1820,0.875,0.850467289719626,8,2140
"1352","VKRLC1254I","G2/3","Bamburi","Gated",8,2120,0.615384615384615,0.602272727272727,0,0,0,0,0,0,0,0,5,1400,0.384615384615385,0.397727272727273,8,2120,0.615384615384615,0.602272727272727,13,3520
"1353","YHGNT9878N","G2/3","Bamburi","Gated",2,720,0.4,0.378947368421053,0,0,0,0,0,0,0,0,3,1180,0.6,0.621052631578947,2,720,0.4,0.378947368421053,5,1900
"1354","MNSBJ4465S","G2/3","Bamburi","Gated",7,1240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1240,1,1,7,1240
"1355","SVZYJ1503R","G2/3","Bamburi","Gated",4,800,0.8,0.727272727272727,0,0,0,0,0,0,0,0,1,300,0.2,0.272727272727273,4,800,0.8,0.727272727272727,5,1100
"1356","WVYZX3857O","G2/3","Bamburi","Gated",7,1140,0.777777777777778,0.662790697674419,0,0,0,0,0,0,0,0,2,580,0.222222222222222,0.337209302325581,7,1140,0.777777777777778,0.662790697674419,9,1720
"1357","BZDER1989N","G2","Nyali","Gated",6,3060,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3060,1,1,6,3060
"1358","ROJMG4533W","G2/3","Bamburi","Gated",6,1520,0.75,0.716981132075472,0,0,0,0,0,0,0,0,2,600,0.25,0.283018867924528,6,1520,0.75,0.716981132075472,8,2120
"1359","LPJGV6473O","T","Bamburi","Traditional",2,790,0.285714285714286,0.467455621301775,0,0,0,0,2,240,0.285714285714286,0.142011834319527,3,660,0.428571428571429,0.390532544378698,4,1030,0.571428571428571,0.609467455621302,7,1690
"1360","JSJAL8937Z","G2/3","Bamburi","Gated",5,2100,0.833333333333333,0.921052631578947,0,0,0,0,0,0,0,0,1,180,0.166666666666667,0.0789473684210526,5,2100,0.833333333333333,0.921052631578947,6,2280
"1361","UFIQI8934I","G2/3","Bamburi","Gated",3,1160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1160,1,1,3,1160
"1362","MIZZA9344N","G2/3","Bamburi","Gated",2,640,0.5,0.457142857142857,0,0,0,0,1,480,0.25,0.342857142857143,1,280,0.25,0.2,3,1120,0.75,0.8,4,1400
"1363","IYDAH8691B","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,10,660,1,1,0,0,0,0,10,660
"1364","WXPMO6182R","T","Vanga","Traditional",2,200,0.222222222222222,0.18018018018018,1,140,0.111111111111111,0.126126126126126,2,330,0.222222222222222,0.297297297297297,4,440,0.444444444444444,0.396396396396396,5,670,0.555555555555556,0.603603603603604,9,1110
"1365","LDVVP4627L","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,940,1,1,0,0,0,0,7,940
"1366","NXNIE9121T","G2/3","Vanga","Gated",0,0,0,0,0,0,0,0,0,0,0,0,2,3760,1,1,0,0,0,0,2,3760
"1367","TXBSQ7272D","G2","Vanga","Gated",0,0,0,0,0,0,0,0,2,200,0.2,0.0291120815138282,8,6670,0.8,0.970887918486172,2,200,0.2,0.0291120815138282,10,6870
"1368","ZSVFW4479U","T","Vanga","Traditional",0,0,0,0,0,0,0,0,1,280,0.111111111111111,0.137931034482759,8,1750,0.888888888888889,0.862068965517241,1,280,0.111111111111111,0.137931034482759,9,2030
"1369","NOBQD5015G","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,9,550,1,1,0,0,0,0,9,550
"1370","HJFQC2555O","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,330,1,1,0,0,0,0,7,330
"1371","EHBPH0799O","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,15,760,1,1,0,0,0,0,15,760
"1372","RQCUD4646G","T","Vanga","Traditional",0,0,0,0,0,0,0,0,1,240,0.111111111111111,0.1875,8,1040,0.888888888888889,0.8125,1,240,0.111111111111111,0.1875,9,1280
"1373","NGHNJ9248R","T","Vanga","Traditional",1,360,0.166666666666667,0.226415094339623,0,0,0,0,0,0,0,0,5,1230,0.833333333333333,0.773584905660377,1,360,0.166666666666667,0.226415094339623,6,1590
"1374","WVDTO1302N","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,8,740,1,1,0,0,0,0,8,740
"1375","WSWHF1714H","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,2,1360,1,1,0,0,0,0,2,1360
"1376","VZAXB8301Q","T","Vanga","Traditional",1,80,0.125,0.125,0,0,0,0,0,0,0,0,7,560,0.875,0.875,1,80,0.125,0.125,8,640
"1377","GIPDV8733T","T","Vanga","Traditional",0,0,0,0,2,70,0.25,0.0443037974683544,0,0,0,0,6,1510,0.75,0.955696202531646,2,70,0.25,0.0443037974683544,8,1580
"1378","OQNWP6812L","G2/3","Vanga","Gated",1,1400,0.111111111111111,0.208333333333333,0,0,0,0,2,2600,0.222222222222222,0.386904761904762,6,2720,0.666666666666667,0.404761904761905,3,4000,0.333333333333333,0.595238095238095,9,6720
"1379","EQCCB4951Q","T","Jimbo","Traditional",6,1980,0.5,0.486486486486487,2,320,0.166666666666667,0.0786240786240786,2,1110,0.166666666666667,0.272727272727273,2,660,0.166666666666667,0.162162162162162,10,3410,0.833333333333333,0.837837837837838,12,4070
"1380","PZSJM5584P","T","Jimbo","Traditional",2,670,0.5,0.411042944785276,0,0,0,0,0,0,0,0,2,960,0.5,0.588957055214724,2,670,0.5,0.411042944785276,4,1630
"1381","PZSJM5584P","G2/3","Jimbo","Gated",0,0,0,0,0,0,0,0,2,790,0.4,0.333333333333333,3,1580,0.6,0.666666666666667,2,790,0.4,0.333333333333333,5,2370
"1382","SRPMN7975F","G2/3","Jimbo","Gated",4,1960,0.571428571428571,0.626198083067093,0,0,0,0,2,660,0.285714285714286,0.210862619808307,1,510,0.142857142857143,0.162939297124601,6,2620,0.857142857142857,0.837060702875399,7,3130
"1383","JJPSU5632U","T","Jimbo","Traditional",3,810,0.375,0.167701863354037,0,0,0,0,2,2440,0.25,0.505175983436853,3,1580,0.375,0.32712215320911,5,3250,0.625,0.67287784679089,8,4830
"1384","JJPSU5632U","G2/3","Jimbo","Gated",1,350,0.0909090909090909,0.0721649484536082,0,0,0,0,10,4500,0.909090909090909,0.927835051546392,0,0,0,0,11,4850,1,1,11,4850
"1385","YEXMR3375J","G2/3","Jimbo","Gated",1,290,0.333333333333333,0.261261261261261,0,0,0,0,0,0,0,0,2,820,0.666666666666667,0.738738738738739,1,290,0.333333333333333,0.261261261261261,3,1110
"1386","NZQTH6856L","T","Jimbo","Traditional",2,820,0.25,0.26031746031746,1,330,0.125,0.104761904761905,1,480,0.125,0.152380952380952,4,1520,0.5,0.482539682539683,4,1630,0.5,0.517460317460318,8,3150
"1387","WFCZG8976L","T","Jimbo","Traditional",5,1730,0.625,0.592465753424658,0,0,0,0,0,0,0,0,3,1190,0.375,0.407534246575342,5,1730,0.625,0.592465753424658,8,2920
"1388","NDWMV3868Z","T","Jimbo","Traditional",0,0,0,0,0,0,0,0,1,60,0.333333333333333,0.428571428571429,2,80,0.666666666666667,0.571428571428571,1,60,0.333333333333333,0.428571428571429,3,140
"1389","BDBTZ6295B","T","Jimbo","Traditional",1,500,0.2,0.297619047619048,1,240,0.2,0.142857142857143,0,0,0,0,3,940,0.6,0.55952380952381,2,740,0.4,0.44047619047619,5,1680
"1390","TDNPI3372M","T","Jimbo","Traditional",3,960,0.6,0.657534246575342,0,0,0,0,0,0,0,0,2,500,0.4,0.342465753424658,3,960,0.6,0.657534246575342,5,1460
"1391","XLDMZ8963G","T","Jimbo","Traditional",1,480,0.333333333333333,0.233009708737864,0,0,0,0,1,620,0.333333333333333,0.300970873786408,1,960,0.333333333333333,0.466019417475728,2,1100,0.666666666666667,0.533980582524272,3,2060
"1392","JJGOQ0234A","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,14,688,1,1,0,0,0,0,14,688
"1393","DOXED3585K","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,7,622,1,1,0,0,0,0,7,622
"1394","AFSFZ1036B","T","Vanga","Traditional",1,30,0.0625,0.0639658848614073,0,0,0,0,0,0,0,0,15,439,0.9375,0.936034115138593,1,30,0.0625,0.0639658848614073,16,469
"1395","XXMTZ9960G","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,6,337,1,1,0,0,0,0,6,337
"1396","RMMKT4737N","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,16,421.6,1,1,0,0,0,0,16,421.6
"1397","ZRTHW9414N","T","Vanga","Traditional",0,0,0,0,0,0,0,0,0,0,0,0,15,325,1,1,0,0,0,0,15,325
"1398","NGFRH2593Z","T","Vanga","Traditional",4,241,0.166666666666667,0.291767554479419,0,0,0,0,0,0,0,0,20,585,0.833333333333333,0.708232445520581,4,241,0.166666666666667,0.291767554479419,24,826
"1399","LWAAR5761S","T","Vanga","Traditional",1,27,0.0555555555555556,0.0340479192938209,0,0,0,0,2,158,0.111111111111111,0.199243379571248,15,608,0.833333333333333,0.766708701134931,3,185,0.166666666666667,0.233291298865069,18,793
"1400","ZOMAV5630Z","T","Mkunguni","Traditional",21,4700,0.91304347826087,0.839285714285714,0,0,0,0,0,0,0,0,2,900,0.0869565217391304,0.160714285714286,21,4700,0.91304347826087,0.839285714285714,23,5600
"1401","FYJJE9674I","T","Mkunguni","Traditional",13,1800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1800,1,1,13,1800
"1402","AAGZY7699A","T","Mkunguni","Traditional",9,1700,0.818181818181818,0.5,0,0,0,0,0,0,0,0,2,1700,0.181818181818182,0.5,9,1700,0.818181818181818,0.5,11,3400
"1403","GMAFE1696Q","T","Mkunguni","Traditional",5,900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,900,1,1,5,900
"1404","OMRXC1026X","T","Mkunguni","Traditional",7,1400,0.777777777777778,0.777777777777778,0,0,0,0,0,0,0,0,2,400,0.222222222222222,0.222222222222222,7,1400,0.777777777777778,0.777777777777778,9,1800
"1405","GZJPR5334M","T","Mkunguni","Traditional",16,5400,0.8,0.701298701298701,0,0,0,0,0,0,0,0,4,2300,0.2,0.298701298701299,16,5400,0.8,0.701298701298701,20,7700
"1406","AARSG4571B","T","Mkunguni","Traditional",10,1600,0.333333333333333,0.222222222222222,5,1400,0.166666666666667,0.194444444444444,0,0,0,0,15,4200,0.5,0.583333333333333,15,3000,0.5,0.416666666666667,30,7200
"1407","WYZCX5491P","T","Mkunguni","Traditional",7,2000,0.875,0.714285714285714,0,0,0,0,0,0,0,0,1,800,0.125,0.285714285714286,7,2000,0.875,0.714285714285714,8,2800
"1408","ZCQFJ9948E","T","Mkunguni","Traditional",8,2200,0.8,0.733333333333333,0,0,0,0,0,0,0,0,2,800,0.2,0.266666666666667,8,2200,0.8,0.733333333333333,10,3000
"1409","PNWKZ3568J","T","Mkunguni","Traditional",9,2700,0.9,0.794117647058823,0,0,0,0,0,0,0,0,1,700,0.1,0.205882352941176,9,2700,0.9,0.794117647058823,10,3400
"1410","INCLB0682H","T","Mkunguni","Traditional",13,4500,0.866666666666667,0.818181818181818,0,0,0,0,0,0,0,0,2,1000,0.133333333333333,0.181818181818182,13,4500,0.866666666666667,0.818181818181818,15,5500
"1411","MAVYP4429M","T","Mkunguni","Traditional",2,500,0.333333333333333,0.3125,0,0,0,0,4,1100,0.666666666666667,0.6875,0,0,0,0,6,1600,1,1,6,1600
"1412","ALZUX7919M","T","Mkunguni","Traditional",10,2600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2600,1,1,10,2600
"1413","IQXQZ5912A","T","Mkunguni","Traditional",10,2500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2500,1,1,10,2500
